prmtrID	geneSymbol	baseMean	log2FC	pvalue	fdr	KD.tpm.ave	NC.tpm.ave	perturb_id	KD.geneSymbol	ZScore
chr2_96868573_96868748_-	p009@SEMA4C	41.753	0.0392536589040011	0.856335856672239	0.961181223883135	4.033	3.848	ASO_G0272888_AD_07	AC013394.2	-0.162
chr3_136861869_136862168_-	p001@RP11-85F14.5	46.799	0.0410014432648012	0.856241503471629	0.961181223883135	4.578	4.292	ASO_G0272888_AD_07	AC013394.2	-0.084
chr3_177197490_177197559_-	p004@TBL1XR1	34.181	-0.051711069606696	0.857071488343484	0.961181223883135	3.149	3.177	ASO_G0272888_AD_07	AC013394.2	-0.031
chr3_186784513_186784706_+	p009@EIF4A2	13.078	-0.0846799793960408	0.856983220378094	0.961181223883135	1.156	1.219	ASO_G0272888_AD_07	AC013394.2	-0.452
chr3_187291857_187292118_-	p002@MASP1	131.241	-0.0404771934782758	0.857001265900848	0.961181223883135	12.168	12.093	ASO_G0272888_AD_07	AC013394.2	0.181
chr3_49120654_49120860_-	p002@USP19	311.58	-0.0277843102163194	0.856104762042297	0.961181223883135	29.084	28.76	ASO_G0272888_AD_07	AC013394.2	-0.13
chr4_174283831_174284072_+	p004@CEP44	77.301	0.0292733434054483	0.857356470478131	0.961181223883135	7.469	7.115	ASO_G0272888_AD_07	AC013394.2	0.484
chr5_69234871_69234914_+	p003@CDK7	403.347	0.0239967561887337	0.856854125557445	0.961181223883135	38.902	37.104	ASO_G0272888_AD_07	AC013394.2	-0.14
chr6_75334296_75334595_-	p008@FILIP1	18.057	0.0651127743497069	0.856222341787196	0.961181223883135	1.764	1.659	ASO_G0272888_AD_07	AC013394.2	0.625
chr8_118796760_118797059_+	p007@COLEC10	14.535	0.0617202680015934	0.856671901333715	0.961181223883135	1.463	1.332	ASO_G0272888_AD_07	AC013394.2	0.288
chr8_144994718_144995017_+	p001@TMED10P1	118.737	-0.0310233001408717	0.857155758603762	0.961181223883135	11.06	10.968	ASO_G0272888_AD_07	AC013394.2	-0.078
chr8_98941676_98941975_+	p002@OSR2	12.702	0.0661903355980874	0.856622456135617	0.961181223883135	1.293	1.164	ASO_G0272888_AD_07	AC013394.2	0.389
chr9_21994647_21994935_+	p004@CDKN2B-AS1	35.213	0.0438748233478889	0.856708496517423	0.961181223883135	3.529	3.229	ASO_G0272888_AD_07	AC013394.2	0.491
chrX_65034675_65034825_+	p001@ZC3H12B	24.702	-0.0561610302322365	0.857196294174059	0.961181223883135	2.239	2.302	ASO_G0272888_AD_07	AC013394.2	0.312
chr12_6828318_6828563_+	p004@LEPREL2	591.652	-0.047673529799105	0.857481986322217	0.961192114570346	54.374	54.869	ASO_G0272888_AD_07	AC013394.2	-0.14
chr17_82217914_82218083_+	p002@SLC16A3	26.282	0.0489556654649904	0.857510446295566	0.961192114570346	2.61	2.411	ASO_G0272888_AD_07	AC013394.2	0.138
chr1_162024229_162024528_-	p002@OLFML2B	18.097	-0.0581814835063237	0.857505952587543	0.961192114570346	1.642	1.672	ASO_G0272888_AD_07	AC013394.2	0.107
chr1_96721638_96721937_+	p001@PTBP2	214.137	0.0300658370688069	0.857451816862713	0.961192114570346	20.756	19.737	ASO_G0272888_AD_07	AC013394.2	0.364
chr20_18507790_18508089_+	p003@SEC23B	583.846	-0.0239121100287811	0.857590007519595	0.961242030730545	54.561	53.864	ASO_G0272888_AD_07	AC013394.2	-0.283
chr12_100142715_100143001_-	p004@UHRF1BP1L	423.634	0.0287127800653471	0.857688366023597	0.961251949740674	40.862	38.958	ASO_G0272888_AD_07	AC013394.2	0.166
chr3_119579378_119579559_+	p007@ADPRH	17.135	0.0665838865529294	0.857683480248865	0.961251949740674	1.656	1.576	ASO_G0272888_AD_07	AC013394.2	0.365
chrX_76172912_76173211_+	p001@PBDC1	358.181	-0.0251103655884855	0.857703946262906	0.961251949740674	33.387	33.053	ASO_G0272888_AD_07	AC013394.2	-0.41
chr16_88651066_88651227_-	p001@CYBA	339.883	0.0282414211903789	0.857798396534331	0.961318541178575	32.751	31.308	ASO_G0272888_AD_07	AC013394.2	0.032
chr19_14563858_14564095_+	p017@TECR	17.178	0.0886660885047829	0.857896557651197	0.961376873539246	1.735	1.585	ASO_G0272888_AD_07	AC013394.2	0.228
chr6_71288296_71288595_+	p001@OGFRL1	23.671	0.0522974875979447	0.857920515988086	0.961376873539246	2.21	2.185	ASO_G0272888_AD_07	AC013394.2	-0.364
chr22_19479779_19480078_+	p002@CDC45	303.989	-0.0303987225649896	0.857982087417121	0.961406609531349	28.316	28.09	ASO_G0272888_AD_07	AC013394.2	0.271
chr19_37371018_37371317_+	p002@ZNF527	57.822	-0.0361540830040523	0.858073988584565	0.96147032751119	5.404	5.35	ASO_G0272888_AD_07	AC013394.2	-0.192
chr1_149850912_149851211_+	p001@HIST2H2AA4	20601.295	-0.0250025311277672	0.858164125092736	0.961532063070914	1921.511	1904.403	ASO_G0272888_AD_07	AC013394.2	0.247
chr10_71964086_71964315_+	p002@CHST3	30.805	0.0433086011344263	0.858421963400053	0.961543118269962	2.974	2.835	ASO_G0272888_AD_07	AC013394.2	0.182
chr12_63843611_63843794_+	p001@SRGAP1	11.859	0.0703986908519431	0.85838760874226	0.961543118269962	1.137	1.094	ASO_G0272888_AD_07	AC013394.2	0.015
chr19_40577034_40577327_+	p002@SHKBP1	41.874	0.0395557522498519	0.858456794951596	0.961543118269962	4.043	3.848	ASO_G0272888_AD_07	AC013394.2	0.306
chr1_150364179_150364359_+	p004@RPRD2	72.83	0.0353748624027746	0.85837684764333	0.961543118269962	7.026	6.69	ASO_G0272888_AD_07	AC013394.2	0.274
chr2_119759939_119760080_+	p004@PTPN4	11.239	0.0709165332710098	0.85834574312926	0.961543118269962	1.118	1.033	ASO_G0272888_AD_07	AC013394.2	0.214
chr2_53787094_53787291_+	p002@ERLEC1	89.144	-0.0380602152840016	0.858406280068492	0.961543118269962	8.241	8.229	ASO_G0272888_AD_07	AC013394.2	-0.269
chr2_69643847_69644103_-	p004@AAK1	23.063	0.0477247222246662	0.858437366353585	0.961543118269962	2.264	2.118	ASO_G0272888_AD_07	AC013394.2	0.334
chr5_65624615_65624901_+	p002@TRAPPC13;p002@CTC-534A2.2	37.933	-0.0448680204523289	0.858368101304532	0.961543118269962	3.504	3.506	ASO_G0272888_AD_07	AC013394.2	-0.353
chr9_131009037_131009336_+	p001@LAMC3	11.707	0.0726406437788064	0.858489355257246	0.961543118269962	1.127	1.082	ASO_G0272888_AD_07	AC013394.2	0.104
chr17_40364587_40364886_-	p001@GJD3	28.657	-0.0544587449095395	0.858537880387186	0.961558221121782	2.623	2.66	ASO_G0272888_AD_07	AC013394.2	-0.324
chr3_51983406_51983684_+	p003@ABHD14A-ACY1;p009@ACY1	171.48	0.0381550792016315	0.858588490004515	0.961575657261199	16.637	15.786	ASO_G0272888_AD_07	AC013394.2	-0.149
chr19_50723844_50724143_-	p001@CATG00000041324.1	62.348	0.0949977435896662	0.858672499274554	0.961591252554401	6.3	5.74	ASO_G0272888_AD_07	AC013394.2	0
chr2_174486879_174487178_-	p003@GPR155	26.945	-0.0446980529791089	0.858640985454779	0.961591252554401	2.503	2.493	ASO_G0272888_AD_07	AC013394.2	-0.16
chr16_2752207_2752506_+	p002@SRRM2	66.237	-0.0340659915941902	0.858892295051024	0.9617342418804	6.156	6.133	ASO_G0272888_AD_07	AC013394.2	0.2
chr17_3663005_3663304_-	p003@RP11-235E17.6	21.74	-0.087689447624835	0.858905326546516	0.9617342418804	1.934	2.029	ASO_G0272888_AD_07	AC013394.2	0.036
chr4_1345556_1345855_+	p001@UVSSA	11.6	0.0658192945252786	0.858859781847753	0.9617342418804	1.162	1.065	ASO_G0272888_AD_07	AC013394.2	-0.457
chr13_34942141_34942440_+	p002@NBEA	99.817	-0.0415286498269742	0.859048137150648	0.961827504259851	9.172	9.277	ASO_G0272888_AD_07	AC013394.2	0.436
chr5_37379178_37379477_+	p001@WDR70	490.988	0.0261928660836214	0.859058718774997	0.961827504259851	47.336	45.16	ASO_G0272888_AD_07	AC013394.2	0.579
chr19_52601151_52601450_+	p006@ZNF578	13.659	-0.0723504172346356	0.859175026034846	0.961908123617097	1.278	1.261	ASO_G0272888_AD_07	AC013394.2	-0.299
chrX_81201859_81202057_+	p001@SH3BGRL	85.073	-0.0352831837592755	0.859200831528686	0.961908123617097	7.907	7.845	ASO_G0272888_AD_07	AC013394.2	0.218
chr11_62634850_62635149_-	p010@GANAB	9.996	0.110318854558689	0.859270387512357	0.961934072487038	1.011	0.918	ASO_G0272888_AD_07	AC013394.2	0.048
chr7_43926576_43926875_-	p001@URGCP	12.199	0.0684034337725166	0.85929411897798	0.961934072487038	1.21	1.124	ASO_G0272888_AD_07	AC013394.2	0.263
chr11_61967016_61967315_-	p010@FTH1	19.389	-0.0628571497815834	0.859372620549152	0.961964829139132	1.793	1.802	ASO_G0272888_AD_07	AC013394.2	-0.218
chr1_153990612_153990911_+	p003@RPS27	7251.761	0.039756950442469	0.859391705344041	0.961964829139132	703.917	665.723	ASO_G0272888_AD_07	AC013394.2	-0.014
chr14_24188647_24188946_-	p001@IPO4	390.675	0.0238558592707761	0.859615947935706	0.962176587832587	37.583	35.894	ASO_G0272888_AD_07	AC013394.2	0
chr20_45406630_45406819_+	p005@DBNDD2	109.461	-0.0282546912032312	0.859723905011558	0.962191870538577	10.125	10.136	ASO_G0272888_AD_07	AC013394.2	-0.215
chr6_34248856_34249155_-	p001@C6orf1	885.369	-0.0211176440915011	0.859673204935762	0.962191870538577	82.703	81.747	ASO_G0272888_AD_07	AC013394.2	-0.416
chr7_118183982_118184148_+	p001@NAA38	399.039	-0.022145673805234	0.85973479369321	0.962191870538577	37.287	36.895	ASO_G0272888_AD_07	AC013394.2	-0.211
chr1_153545059_153545234_-	p004@S100A4	139.698	0.0318181801589728	0.859802286809547	0.962228162819771	13.436	12.875	ASO_G0272888_AD_07	AC013394.2	-0.014
chr1_179882197_179882446_+	p004@TOR1AIP1	184.52	0.0224043196398748	0.85987827916639	0.96227396348456	17.745	16.993	ASO_G0272888_AD_07	AC013394.2	0.023
chr7_94422855_94423154_+	p021@COL1A2	43.247	-0.0944999297854859	0.860018240110472	0.962391343563798	3.844	4.031	ASO_G0272888_AD_07	AC013394.2	0.256
chr17_14300906_14301068_+	p004@HS3ST3B1	31.679	0.0556095138206996	0.860058663504461	0.962397332513392	3.129	2.902	ASO_G0272888_AD_07	AC013394.2	0.445
chr20_31547267_31547566_+	p006@HM13;p001@RP3-324O17.4	189.461	-0.0253558407630091	0.860152983144624	0.962424383709343	17.738	17.486	ASO_G0272888_AD_07	AC013394.2	-0.001
chr7_23531990_23532152_-	p001@TRA2A	128.838	0.0245609146412102	0.860123212611004	0.962424383709343	12.578	11.846	ASO_G0272888_AD_07	AC013394.2	0.221
chr10_125160203_125160368_-	p007@CTBP2	40.657	-0.0420938291501506	0.86035873454189	0.962497616476986	3.839	3.756	ASO_G0272888_AD_07	AC013394.2	0.299
chr1_43946449_43946748_-	p001@RP11-7O11.3	15.696	-0.0687967062162584	0.860335228136063	0.962497616476986	1.428	1.461	ASO_G0272888_AD_07	AC013394.2	-0.149
chrX_15749753_15750052_+	p003@CA5B	40.701	0.0369015435749239	0.860266740716948	0.962497616476986	3.985	3.733	ASO_G0272888_AD_07	AC013394.2	-0.113
chrX_71532925_71533089_+	p002@OGT	155.842	-0.0253620845576675	0.86031948911843	0.962497616476986	14.47	14.423	ASO_G0272888_AD_07	AC013394.2	0.273
chr10_103661536_103661717_-	p015@SH3PXD2A	838.376	-0.0294957623978911	0.86049117143762	0.962553283734483	78.078	77.419	ASO_G0272888_AD_07	AC013394.2	0.402
chr11_85719115_85719158_-	p030@SYTL2	12.953	0.0620997311165792	0.860444550350996	0.962553283734483	1.307	1.186	ASO_G0272888_AD_07	AC013394.2	-0.189
chr1_32241507_32241806_-	p002@MTMR9LP	76.91	0.038787395484378	0.860513726051322	0.962553283734483	7.517	7.094	ASO_G0272888_AD_07	AC013394.2	0.34
chr17_29622886_29623061_-	p001@CORO6;p001@RP11-68I3.10	53.477	-0.0347540637233563	0.860550048899916	0.962554677041642	4.932	4.947	ASO_G0272888_AD_07	AC013394.2	-0.033
chr17_43900472_43900771_-	p007@MPP2	15.486	0.0611392470330892	0.860589074766977	0.962559093530636	1.467	1.426	ASO_G0272888_AD_07	AC013394.2	0.313
chr9_127854674_127854703_-	p003@ENG	312.956	0.0431409857480887	0.86066318459351	0.962602749069921	30.464	28.735	ASO_G0272888_AD_07	AC013394.2	0.245
chr11_75815060_75815359_+	p003@UVRAG	219.617	-0.0284406304051188	0.860826037773144	0.962685274282333	20.386	20.373	ASO_G0272888_AD_07	AC013394.2	0.281
chr1_37931589_37931849_-	p009@INPP5B	28.372	0.0475486909443176	0.860817269070307	0.962685274282333	2.785	2.606	ASO_G0272888_AD_07	AC013394.2	0.242
chrX_23907815_23908045_-	p003@APOO	96.065	0.0274248066854501	0.860842216403917	0.962685274282333	9.374	8.829	ASO_G0272888_AD_07	AC013394.2	0.12
chr10_12068807_12068983_+	p001@DHTKD1	99.449	-0.0324558852577728	0.860996451355751	0.962709617475905	9.267	9.219	ASO_G0272888_AD_07	AC013394.2	-0.068
chr12_100573534_100573833_+	p002@GAS2L3	328.868	0.0192448163131028	0.861065588457724	0.962709617475905	31.548	30.302	ASO_G0272888_AD_07	AC013394.2	0.492
chr12_114684025_114684324_-	p014@TBX3	1108.646	0.0286822820793781	0.861066015943229	0.962709617475905	107.03	102.03	ASO_G0272888_AD_07	AC013394.2	0.251
chr12_49264633_49264932_-	p001@RP11-977B10.2	60	-0.0546810928009312	0.861095977422369	0.962709617475905	5.445	5.593	ASO_G0272888_AD_07	AC013394.2	0.146
chr16_569544_569837_+	p003@PIGQ	22.595	0.0513447829370685	0.86121858188101	0.962709617475905	2.206	2.077	ASO_G0272888_AD_07	AC013394.2	0.135
chr19_34677679_34677851_+	p004@ZNF302	122.657	-0.0254366589105097	0.861226009431056	0.962709617475905	11.414	11.363	ASO_G0272888_AD_07	AC013394.2	0.062
chr1_109619734_109619986_+	p003@AMPD2	136.252	0.0277082569237177	0.861194231390774	0.962709617475905	13.189	12.535	ASO_G0272888_AD_07	AC013394.2	0.012
chr22_40856948_40857123_+	p001@XPNPEP3	270.824	-0.0290173813832067	0.861146473909858	0.962709617475905	25.32	24.979	ASO_G0272888_AD_07	AC013394.2	-0.216
chr22_45310037_45310267_+	p003@FAM118A	58.283	0.0361370097877505	0.861249896119529	0.962709617475905	5.715	5.375	ASO_G0272888_AD_07	AC013394.2	0.198
chr7_66493717_66493876_+	p002@GS1-124K5.4	33.683	0.0379656907360882	0.861134246510014	0.962709617475905	3.275	3.102	ASO_G0272888_AD_07	AC013394.2	-0.303
chr9_110256535_110256710_-	p003@TXN	2037.778	0.0295361576090484	0.86119573729787	0.962709617475905	196.546	187.602	ASO_G0272888_AD_07	AC013394.2	0.027
chr9_113410597_113410782_+	p003@C9orf43	11.81	0.0721329466058827	0.861384440442539	0.962820791453511	1.156	1.084	ASO_G0272888_AD_07	AC013394.2	-0.018
chrX_135051985_135052284_-	p001@FAM127B	1123.382	0.0232140554084911	0.861548263511904	0.962964681643524	107.941	103.244	ASO_G0272888_AD_07	AC013394.2	0.362
chr9_133348068_133348229_+	p002@RPL7A	7327.249	-0.0364402099037065	0.86160852089502	0.96299280799447	678.655	675.16	ASO_G0272888_AD_07	AC013394.2	-0.347
chr15_75625483_75625667_-	p006@SNUPN	31.327	0.0394903455104233	0.861648110443673	0.962997833205101	3.037	2.879	ASO_G0272888_AD_07	AC013394.2	0.072
chr11_65027289_65027588_+	p002@SNX15	452.161	0.0211414506217636	0.861795765204931	0.96304518622693	43.252	41.631	ASO_G0272888_AD_07	AC013394.2	0.207
chr1_156134859_156135040_+	p027@LMNA	30.938	0.0805313489302069	0.861775813885134	0.96304518622693	3.036	2.85	ASO_G0272888_AD_07	AC013394.2	0.42
chr1_23691795_23691955_+	p002@RPL11	8127.402	-0.0466160313812454	0.861782104457014	0.96304518622693	748.004	750.378	ASO_G0272888_AD_07	AC013394.2	-0.265
chr16_75464557_75464818_-	p003@TMEM170A;p001@RP11-77K12.1	129.365	0.0291349365166599	0.862045739253476	0.96311368333732	12.33	11.936	ASO_G0272888_AD_07	AC013394.2	0.107
chr17_35844361_35844660_+	p024@TAF15	17.766	0.0777261659127802	0.861910419168779	0.96311368333732	1.754	1.624	ASO_G0272888_AD_07	AC013394.2	0.533
chr19_23116885_23117184_+	p009@ZNF730	27.398	0.0431679200304889	0.862029782855535	0.96311368333732	2.687	2.514	ASO_G0272888_AD_07	AC013394.2	0.295
chr21_44801790_44801812_-	p005@UBE2G2	638.792	0.0360267235063186	0.862288053559465	0.96311368333732	61.855	58.693	ASO_G0272888_AD_07	AC013394.2	0.512
chr2_105337369_105337642_-	p001@RP11-332H14.2	20.529	0.0518727772443607	0.861972179214944	0.96311368333732	2.017	1.887	ASO_G0272888_AD_07	AC013394.2	0.177
chr2_168890252_168890551_-	p003@SPC25	347.036	-0.0230204580864282	0.862164034370547	0.96311368333732	32.462	32.018	ASO_G0272888_AD_07	AC013394.2	0.246
chr2_3379572_3379753_+	p004@TRAPPC12	447.972	-0.0200335064513451	0.862171794320567	0.96311368333732	41.863	41.385	ASO_G0272888_AD_07	AC013394.2	0.349
chr3_146544405_146544581_-	p003@PLSCR1	72.987	0.0414413857727487	0.86230121688868	0.96311368333732	7.115	6.689	ASO_G0272888_AD_07	AC013394.2	0.073
chr6_42879493_42879758_+	p001@RPL7L1	31.507	0.0473389371038075	0.862113206388224	0.96311368333732	3.086	2.894	ASO_G0272888_AD_07	AC013394.2	0.064
chr8_143976595_143976894_-	p005@PLEC	427.854	-0.0224361079761719	0.862313329904691	0.96311368333732	40.044	39.532	ASO_G0272888_AD_07	AC013394.2	0.118
chr8_92966083_92966117_-	p005@TRIQK	61.862	0.0317763284059953	0.861997240928263	0.96311368333732	5.987	5.69	ASO_G0272888_AD_07	AC013394.2	0.069
chr9_136545898_136546155_-	p002@NOTCH1	149.141	0.0460643798728819	0.862232575571099	0.96311368333732	14.517	13.709	ASO_G0272888_AD_07	AC013394.2	0.231
chr9_16726858_16727055_+	p002@RP11-62F24.2	39.913	-0.0382242955445114	0.862285457466226	0.96311368333732	3.595	3.701	ASO_G0272888_AD_07	AC013394.2	0.014
chr1_55215273_55215572_+	p002@RP11-101C11.1	12.002	0.0673156516084384	0.8623907835837	0.963123107309675	1.151	1.104	ASO_G0272888_AD_07	AC013394.2	-0.395
chr6_27838225_27838524_-	p002@HIST1H2AK	3240.075	-0.0436863360212016	0.862391963474583	0.963123107309675	298.719	300.486	ASO_G0272888_AD_07	AC013394.2	0.297
chr11_35943995_35944227_+	p002@LDLRAD3	121.713	0.0240456308848545	0.862472203347983	0.963132759934659	11.592	11.237	ASO_G0272888_AD_07	AC013394.2	0.412
chr11_5684893_5685192_-	p002@TRIM5	223.487	0.0255251911734817	0.86271514160036	0.963132759934659	21.536	20.538	ASO_G0272888_AD_07	AC013394.2	-0.053
chr11_65498895_65499194_+	p006@MALAT1	146393.115	-0.0376345932011101	0.862561415325007	0.963132759934659	13548.76	13555.661	ASO_G0272888_AD_07	AC013394.2	0.089
chr12_389200_389499_+	p002@CCDC77	22.4	0.0518613947433354	0.86252643629585	0.963132759934659	2.226	2.05	ASO_G0272888_AD_07	AC013394.2	0.169
chr1_28508697_28508982_+	p002@RCC1	17.513	-0.102214682092001	0.862716491352135	0.963132759934659	1.565	1.643	ASO_G0272888_AD_07	AC013394.2	-0.527
chr1_44048211_44048497_+	p010@RP5-1198O20.4	20.13	0.0561705911115039	0.862700821134772	0.963132759934659	1.958	1.85	ASO_G0272888_AD_07	AC013394.2	0.441
chr20_14337462_14337621_-	p002@FLRT3	34.11	-0.0447119836932387	0.862559699227774	0.963132759934659	3.159	3.154	ASO_G0272888_AD_07	AC013394.2	-0.378
chr7_40134472_40134733_-	p003@MPLKIP	693.686	0.0234740036887529	0.862636678459263	0.963132759934659	66.484	63.998	ASO_G0272888_AD_07	AC013394.2	0.154
chr9_130043017_130043193_-	p005@FNBP1	405.635	0.0262470604882047	0.862585888812932	0.963132759934659	39.01	37.3	ASO_G0272888_AD_07	AC013394.2	0.243
chr6_53545062_53545250_-	p004@GCLC	18.479	-0.0549416167234385	0.862793077037349	0.963179074365644	1.637	1.717	ASO_G0272888_AD_07	AC013394.2	-0.322
chr14_45135790_45135952_+	p001@FANCM	13.112	-0.0686965770418038	0.862872624341939	0.963228691097842	1.2	1.216	ASO_G0272888_AD_07	AC013394.2	0.124
chr20_50958542_50958699_-	p001@DPM1	31.707	0.0512808559575687	0.8629258207225	0.963241123419824	3.086	2.911	ASO_G0272888_AD_07	AC013394.2	0.339
chr5_69560048_69560347_+	p001@GTF2H2C	439.847	-0.026943553816274	0.86295396589603	0.963241123419824	41.021	40.595	ASO_G0272888_AD_07	AC013394.2	-0.072
chr7_94656220_94656519_+	p001@PEG10	1152.448	-0.0395940322341768	0.86304051056066	0.963298541805778	106.605	106.246	ASO_G0272888_AD_07	AC013394.2	-0.12
chr12_66235458_66235757_-	p001@AC078889.1	46.433	-0.0429674125652951	0.863137357420829	0.963299225950353	4.178	4.303	ASO_G0272888_AD_07	AC013394.2	-0.091
chr18_54357803_54358102_+	p002@C18orf54	451.357	-0.0390707825928466	0.863181541011378	0.963299225950353	41.749	41.58	ASO_G0272888_AD_07	AC013394.2	0.033
chr3_115623406_115623659_+	p014@GAP43	21.002	-0.0544801780210132	0.863157056554219	0.963299225950353	1.885	1.951	ASO_G0272888_AD_07	AC013394.2	0.024
chr3_47380665_47380964_-	p002@RP11-708J19.1	13.363	0.0679044519341935	0.863108493660294	0.963299225950353	1.297	1.229	ASO_G0272888_AD_07	AC013394.2	0.174
chr6_42781951_42782201_+	p007@GLTSCR1L	30.532	0.0429436520708937	0.863246343405834	0.963332367198027	2.988	2.814	ASO_G0272888_AD_07	AC013394.2	0.51
chr19_31349087_31349336_-	p009@TSHZ3	68.916	-0.0309094789582512	0.863414573891121	0.963368516424648	6.492	6.366	ASO_G0272888_AD_07	AC013394.2	0.286
chr6_111483223_111483434_+	p005@TRAF3IP2-AS1	18.345	-0.0697800418066995	0.863419164496476	0.963368516424648	1.647	1.715	ASO_G0272888_AD_07	AC013394.2	0.34
chr8_47738854_47739153_-	p002@CEBPD	18.121	-0.0611106439927649	0.863339541045382	0.963368516424648	1.706	1.672	ASO_G0272888_AD_07	AC013394.2	-0.097
chrX_53683927_53684082_-	p009@HUWE1	684.965	0.0199812455943603	0.863417596123605	0.963368516424648	65.754	63.049	ASO_G0272888_AD_07	AC013394.2	0.467
chr19_54137612_54137911_+	p002@CNOT3	469.832	-0.0229931095873424	0.863530099370316	0.963380970936684	43.929	43.469	ASO_G0272888_AD_07	AC013394.2	0.021
chr3_48429901_48430097_-	p004@PLXNB1	12.087	-0.0647011497394965	0.863530008935808	0.963380970936684	1.103	1.12	ASO_G0272888_AD_07	AC013394.2	0.102
chr4_78551704_78551919_+	p002@ANXA3	27.826	-0.0470573866802369	0.863570756280768	0.963380970936684	2.541	2.573	ASO_G0272888_AD_07	AC013394.2	-0.389
chr7_100875116_100875300_+	p002@SRRT	649.602	0.0207689198733088	0.863551660780023	0.963380970936684	62.486	59.787	ASO_G0272888_AD_07	AC013394.2	0.087
chr12_2877073_2877372_+	p002@TULP3;p005@RHNO1	667.858	-0.0307675948477559	0.864132654791877	0.963402390641063	62.051	61.533	ASO_G0272888_AD_07	AC013394.2	-0.076
chr12_57128805_57129090_+	p005@LRP1	73.334	0.0644091558101251	0.864063706859894	0.963402390641063	7.215	6.78	ASO_G0272888_AD_07	AC013394.2	0.227
chr16_2483028_2483184_+	p009@TBC1D24	16.199	-0.0608254062633116	0.864033959095704	0.963402390641063	1.487	1.501	ASO_G0272888_AD_07	AC013394.2	-0.242
chr1_170663084_170663311_+	p010@PRRX1	1290.542	0.0217520894370615	0.864108501753948	0.963402390641063	123.975	118.707	ASO_G0272888_AD_07	AC013394.2	0.142
